Param name,Param value,Param stdv,Param p-value,CD,CA,EL,DP,BU,PV,CDEVO,CD*CD,CD*CA,CD*EL,CD*DP,CD*BU,CD*PV,CD*CDEVO,CA*CD,CA*CA,CA*EL,CA*DP,CA*BU,CA*PV,CA*CDEVO,EL*CD,EL*CA,EL*EL,EL*DP,EL*BU,EL*PV,EL*CDEVO,DP*CD,DP*CA,DP*EL,DP*DP,DP*BU,DP*PV,DP*CDEVO,BU*CD,BU*CA,BU*EL,BU*DP,BU*BU,BU*PV,BU*CDEVO,PV*CD,PV*CA,PV*EL,PV*DP,PV*BU,PV*PV,PV*CDEVO,CDEVO*CD,CDEVO*CA,CDEVO*EL,CDEVO*DP,CDEVO*BU,CDEVO*PV,CDEVO*CDEVO
EL*CA,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*EL,-10.309148114550046,3.745395,0.005914462875024992,-0.06764851,-0.010036474,-4.5468726,0.004959051,0.050390784,-0.020111678,0.00019076664,0.15663111,-0.014673465,0.18439952,0.08095344,-0.03830387,0.0026592955,0.0,0.013239564,0.009499722,0.0,0.0,0.0,0.0,0.0,2.4833984,0.0,14.027983,0.0,0.0,0.0,0.0,0.019587124,0.0,0.0,-0.023009785,0.0,0.0,0.0,-0.051823698,0.0,0.0,0.0,-0.06515225,0.0,0.0,0.010687426,0.0,0.0,0.0,0.0,0.017103337,0.014860048,0.0,0.0,0.0,0.0,0.0,-2.1477367e-06,-0.00051221147
EL*DP,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*BU,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*PV,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL*CDEVO,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*CD,2.1119873698303264,0.46259895,4.98346973350363e-06,-0.041281674,-0.0055984566,-0.006475892,0.026329948,0.021676557,-0.010798033,0.000102482605,0.07716745,0.010523285,-0.012077163,-0.028785124,0.0040187254,0.005754902,0.0,0.0060644117,0.0053042984,0.0,0.0,0.0,0.0,0.0,0.0036077932,0.0,0.019587124,0.0,0.0,0.0,0.0,0.2139978,0.0,0.0,-0.15393063,0.0,0.0,0.0,-0.022771757,0.0,0.0,0.0,-0.028078767,0.0,0.0,0.00050391274,0.0,0.0,0.0,0.0,0.009180218,0.007984698,0.0,0.0,0.0,0.0,0.0,-1.1525328e-06,-0.0002751669
DP*CA,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*EL,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*DP,-2.766195100028231,0.69233847,6.45748808302243e-05,0.047800776,0.006551012,0.007608232,-0.10306849,-0.026280496,0.012695088,-0.00012047849,-0.09174965,-0.00965068,0.020109937,-0.22423072,-0.0010889508,-0.0061260336,0.0,-0.0072842427,-0.0062060584,0.0,0.0,0.0,0.0,0.0,-0.004258132,0.0,-0.023009785,0.0,0.0,0.0,0.0,-0.15393063,0.0,0.0,0.47933257,0.0,0.0,0.0,0.027519938,0.0,0.0,0.0,0.03403284,0.0,0.0,-0.0013664953,0.0,0.0,0.0,0.0,-0.010793435,-0.009386562,0.0,0.0,0.0,0.0,0.0,1.3551012e-06,0.00032348614
DP*BU,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*PV,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP*CDEVO,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
